thesis,subject
"

Partial Correlation Network Analysis for Mixed Data",Mathematics Subject Classification: 62—Statistics
"

Compound and Constrained Regression Analyses",Mathematics Subject Classification: 62—Statistics
"

Particle Methods in Solving Partially Observable Markov Decision Processes",Mathematics Subject Classification: 62—Statistics
"

Statistical Methods for Association Analysis of Biological Data",Mathematics Subject Classification: 62—Statistics
"

Factor-Augmented Error Correction Model with Time Varying Coefficients",Mathematics Subject Classification: 62—Statistics
"

Multi-Platform Comparison with Structural Equation Modeling and Errors In
Variables Model with Random Loadings",Mathematics Subject Classification: 62—Statistics
"

Statistical Functional Mapping for Genetic Control of Programmed Cell Death",Mathematics Subject Classification: 62—Statistics
"

Learning Mixed Sparse Factor Networks Structure: a Latent Variable Approach",Mathematics Subject Classification: 62—Statistics
"

Network Elastic-Net, Stochastic Accelerated Gradient Boosting and Accelerated Failure Time in XGBoost",Mathematics Subject Classification: 62—Statistics
"

Residual Logistic Regression",Mathematics Subject Classification: 62—Statistics
"

Log-linear Model Based Tree and Latent Variable Model for Count Data",Mathematics Subject Classification: 62—Statistics
"

On the theory of optimal linear control systems",Mathematics Subject Classification: 93—Systems theory; control
"

Pattern detection and discrimination in MS based proteomic analysis",Mathematics Subject Classification: 62—Statistics
"

",Mathematics Subject Classification: 62—Statistics
"

Significant distinct branches of hierarchical trees:
A framework for statistical analysis and applications to biological data",Mathematics Subject Classification: 62—Statistics
"

A framework for the statistical analysis of mass spectrometry imaging experiments",Mathematics Subject Classification: 62—Statistics
"

Exact Solutions for
Discrete Graphical Models:
Multicuts and Reduction Techniques",Mathematics Subject Classification: 68—Computer science
"

Joint Analysis of Gene and Protein Data",Mathematics Subject Classification: 62—Statistics
"

Constrained Variational Analysis Incorporating Spatial and Temporal= Correlations",Mathematics Subject Classification: 62—Statistics
"

Exploration of statistical learning strategies and their applications on medical image data for computer-aided diagnosis",Mathematics Subject Classification: 62—Statistics
"

Least Sine Squares and Robust Compound Regression Analysis",Mathematics Subject Classification: 62—Statistics
"

An empirical study on concentration-QTc model",Mathematics Subject Classification: 62—Statistics
"

Clustering and Network Analysis with Single Nucleotide Polymorphism (SNP)",Mathematics Subject Classification: 62—Statistics
"

Capturing spike train similarity structure : a point process divergence approach",Mathematics Subject Classification: 62—Statistics
"

Large scale computations in genomic and epigenomic analysis",Mathematics Subject Classification: 62—Statistics
"

Automated detection and quantification of petit mal seizures in the electroencephalogram","Mathematics Subject Classification: 78—Optics, electromagnetic theory"
"

A General Method for Analyzing Magnetic Amplifiers Including the Derivaation of Transfer Functions","Mathematics Subject Classification: 78—Optics, electromagnetic theory"
"

Statistical Methods and Software for ChIP-Seq Data Analysis",Mathematics Subject Classification: 62—Statistics
"

Simultaneous Dimension Reduction and Variable Selection with Sparse Partial Least Squares, with Applications to High Dimensional Genomic Data",Mathematics Subject Classification: 62—Statistics
"

An Inferential Approach to Protein Backbone Nuclear Magnetic Resonance Assignment",Mathematics Subject Classification: 62—Statistics
"

Bayesian functional clustering and VMR identification in methylation microarray data",Mathematics Subject Classification: 62—Statistics
"

Variable Selection for Heteroscedastic Data",Mathematics Subject Classification: 62—Statistics
"

On the Optimal Designs of Multiple-Objective Clinical Trials and Quantal Dose-Response Experiments",Mathematics Subject Classification: 62—Statistics
"

Inference on the Coefficient of Variation in Normal Populations",Mathematics Subject Classification: 62—Statistics
"

An Evaluation of the Power and Precision of Missing Data Procedures",Mathematics Subject Classification: 62—Statistics
"

A Power Study of a Two Sample Likelihood Ratio Test in the Presence of Mixtures",Mathematics Subject Classification: 62—Statistics
"

Power Calculation for Linkage Analysis of a Disease Related Trait",Mathematics Subject Classification: 62—Statistics
"

Classification using Bayesian circular cubic smoothing splines in circular linear data",Mathematics Subject Classification: 62—Statistics
"

Extension of a Bayesian Method for Optimal Subset Selection to Linkage Analysis",Mathematics Subject Classification: 62—Statistics
"

Towards a better understaning of Bayesian methods",Mathematics Subject Classification: 62—Statistics
"

Step Density Estimation and Bootstrap Resampling",Mathematics Subject Classification: 62—Statistics
"

Linkage Analysis of a Disease Related Trait Using a Pleiotropic Analysis",Mathematics Subject Classification: 62—Statistics
"

The Estimation of Genetic Gain in Milk Yield Due to Sire Selection over a Period of Time",Mathematics Subject Classification: 92—Biology and other natural sciences
"

Reasoning and Planning with Incomplete Information in the Presence of Static Causal Laws",Mathematics Subject Classification: 68—Computer science
"

Health Information Extraction from Social Media",Mathematics Subject Classification: 68—Computer science
"

Representing, reasoning and answering questions about biological pathways -
various applications",Mathematics Subject Classification: 68—Computer science
"

An SQL Extension for Specification of Multimedia Displays : Its Syntax, Architecture, and Semantics based on a Non-Markovian Action Language",Mathematics Subject Classification: 68—Computer science
"

Mathematical research for the relativistic BGK model",Mathematics Subject Classification: 35—Partial differential equations
"

Ein Meta-Modell für die Definition der Semantik von komplexen Ereignissen in Aktiven Datenbankmanagementsystemen",Mathematics Subject Classification: 68—Computer science
"

Mathematical modeling and analysis of Cucker-Smale ensemble in a temperature field",Mathematics Subject Classification: 35—Partial differential equations
"

Asymptotic Behavior and a Singular Limit of Time Global Solutions to Hydrodynamic Models for Semiconductors",Mathematics Subject Classification: 35—Partial differential equations
"

Asymptotic Analysis on Hyperbolic-Parabolic Systems in Compressible Viscous Fluid",Mathematics Subject Classification: 35—Partial differential equations
"

On the emergent behaviors of stochastic flocking models",Mathematics Subject Classification: 35—Partial differential equations
"

Mathematical studies on the ellipsoidal BGK model of the Boltzmann equation for polyatomic particles",Mathematics Subject Classification: 35—Partial differential equations
"

Kinetic models for physical and socio-economic phenomena",Mathematics Subject Classification: 35—Partial differential equations
"

On the L^p-stability estimates of the Boltzmann equation and related models",Mathematics Subject Classification: 35—Partial differential equations
"

Mathematical analysis and modeling of collisional and relaxational kinetic equations for quantum particles",Mathematics Subject Classification: 35—Partial differential equations
"

On the asymptotic dynamics of particle and kinetic Kuramoto synchronization models",Mathematics Subject Classification: 35—Partial differential equations
"

Study On The Stability Estimates of Kinetic Mean-field Models",Mathematics Subject Classification: 35—Partial differential equations
